10us,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0xC02D2C,,_CustomEnvMapPipeAtmDataPool,_CustomEnvMapPipeAtmDataPool,CPool *,,4,,,0
0xC02D30,,_CustomSpecMapPipeMaterialDataPool,_CustomSpecMapPipeMaterialDataPool,void *,,4,,,0
0xC02D38,,transformA,transformA,RwMatrixTag,,64,,,0
0xC02D78,,transformB,transformB,RwMatrixTag,,64,,,0
0xC02DB8,,_ZN14CGrassRenderer13m_windBendingE,CGrassRenderer::m_windBending,,,1,,,0
0xC02DBC,,_ZN14CGrassRenderer11m_closeDistE,CGrassRenderer::m_closeDist,,,1,,,0
0xC02DC0,,RenderGrassTexture,RenderGrassTexture,RwTexture *,,4,,,0
0xC02DDC,,_ZN14CGrassRenderer14m_vecCameraPosE,CGrassRenderer::m_vecCameraPos,,,1,,,0
0xC02DE8,,gTriPlantBuf,gTriPlantBuf,,,1,,,0
0xC03980,,_ZN9CPlantMgr10m_scanCodeE,CPlantMgr::m_scanCode,,,1,,,0
0xC0399C,,_ZN9CPlantMgr21m_CloseColEntListHeadE,CPlantMgr::m_CloseColEntListHead,,,1,,,0
0xC039A0,,_ZN9CPlantMgr19PC_PlantTextureTab0E,CPlantMgr::PC_PlantTextureTab0,RwTexture *[4],,16,,,0
0xC039B0,,_ZN9CPlantMgr19PC_PlantTextureTab1E,CPlantMgr::PC_PlantTextureTab1,RwTexture *[4],,16,,,0
0xC039C0,,_ZN9CPlantMgr19PC_PlantTextureTab2E,CPlantMgr::PC_PlantTextureTab2,RwTexture *[4],,16,,,0
0xC039D0,,_ZN9CPlantMgr19PC_PlantTextureTab3E,CPlantMgr::PC_PlantTextureTab3,RwTexture *[4],,16,,,0
0xC039E0,,grassTexturesPtr,grassTexturesPtr,int[4],,16,,,0
0xC039F0,,_ZN9CPlantMgr18PC_PlantModelsTab0E,CPlantMgr::PC_PlantModelsTab0,RpAtomic *[4],,16,,,0
0xC03A00,,_ZN9CPlantMgr18PC_PlantModelsTab1E,CPlantMgr::PC_PlantModelsTab1,RpAtomic *[4],,16,,,0
0xC03A10,,_ZN9CPlantMgr18PC_PlantModelsTab2E,CPlantMgr::PC_PlantModelsTab2,RpAtomic *[4],,16,,,0
0xC03A20,,_ZN9CPlantMgr18PC_PlantModelsTab3E,CPlantMgr::PC_PlantModelsTab3,RpAtomic *[4],,16,,,0
0xC03A30,,grassModelsPtr,grassModelsPtr,int[4],,16,,,0
0xC03A40,,_unusedFloat,_unusedFloat,,,1,,,0
0xC03A44,,color_0,color_0,RwRGBA,,4,,,0
0xC09174,,tex_gras07Si,tex_gras07Si,RwTexture *,,4,,,0
0xC091F0,,_gangsWeapons,_gangsWeapons,,,1,,,0
0xC09840,,g_pPedAttractorManager,g_pPedAttractorManager,CPedAttractorManager *,,4,,,0
0xC0985C,,_ZN13CPedAttractor8ms_tasksE,CPedAttractor::ms_tasks,SArray,,16,,,0
0xC0986C,,_ZN20CPedShelterAttractor16ms_displacementsE,CPedShelterAttractor::ms_displacements,SArray,,16,,,0
0xC098D0,,_ZN10CPedGroups20ScriptReferenceIndexE,CPedGroups::ScriptReferenceIndex,,,1,,,0
0xC09920,,_ZN10CPedGroups9ms_groupsE,CPedGroups::ms_groups,CPedGroup[8],,5792,,,0
0xC0AFE0,,_ZN19CDecisionMakerTypes7m_typesE,CDecisionMakerTypes::m_types,,,1,,,0
0xC0AFF4,,_ZN19CDecisionMakerTypes20ScriptReferenceIndexE,CDecisionMakerTypes::ScriptReferenceIndex,,,1,,,0
0xC0B01C,,_ZN19CDecisionMakerTypes11m_bIsActiveE,CDecisionMakerTypes::m_bIsActive,char[],,20,,,0
0xC0B030,,_ZN19CDecisionMakerTypes19m_pPedDecisionTypesE,CDecisionMakerTypes::m_pPedDecisionTypes,,,1,,,0
0xC0B038,,_ZN13CEventScanner22m_sDeadPedWalkingTimerE,CEventScanner::m_sDeadPedWalkingTimer,,,1,,,0
0xC0B058,,g_InterestingEvents,g_InterestingEvents,,,1,,,0
0xC0B1E8,,_pedTaskAssignments,_pedTaskAssignments,CPedTaskAssignment[128],,2560,,,0
0xC0BBE8,,_ZN8CPedType12ms_apPedTypeE,CPedType::ms_apPedType,CPedAcquaintance *,,4,,,0
0xC0BBEC,,_ZN9CPedStats13ms_apPedStatsE,CPedStats::ms_apPedStats,CPedStat *,,4,,,0
0xC0BC08,,abTempNeverLeavesGroup,abTempNeverLeavesGroup,char[7],,7,,,0
0xC0BC10,,gPlayIdlesAnimBlockIndex,gPlayIdlesAnimBlockIndex,,,1,,,0
0xC0BC15,,_ZN10CPlayerPed39bHasDisplayedPlayerQuitEnterCarHelpTextE,CPlayerPed::bHasDisplayedPlayerQuitEnterCarHelpText,,,1,,,0
0xC0BC40,,_ZN9CPopCycle15m_NumOther_PedsE,CPopCycle::m_NumOther_Peds,float,,4,,,0
0xC0BC5C,,_ZN9CPopCycle24m_bCurrentZoneIsGangAreaE,CPopCycle::m_bCurrentZoneIsGangArea,,,1,,,0
0xC0BC68,,_ZN9CPopCycle15m_pCurrZoneInfoE,CPopCycle::m_pCurrZoneInfo,,,1,,,0
0xC0BC6C,,_ZN9CPopCycle18m_nCurrentZoneTypeE,CPopCycle::m_nCurrentZoneType,,,1,,,0
0xC0BC70,,_ZN9CPopCycle20m_nCurrentTimeOfWeekE,CPopCycle::m_nCurrentTimeOfWeek,,,1,,,0
0xC0BC74,,_ZN9CPopCycle19m_nCurrentTimeIndexE,CPopCycle::m_nCurrentTimeIndex,,,1,,,0
0xC0E998,,_ZN11CPopulation13m_LoadedBoatsE,CPopulation::m_LoadedBoats,CLoadedCarGroup,,46,,,0
0xC0E9C8,,_ZN11CPopulation25m_InAppropriateLoadedCarsE,CPopulation::m_InAppropriateLoadedCars,CLoadedCarGroup,,46,,,0
0xC0E9F8,,_ZN11CPopulation23m_AppropriateLoadedCarsE,CPopulation::m_AppropriateLoadedCars,CLoadedCarGroup,,46,,,0
0xC0EA28,,_ZN11CPopulation16m_LoadedGangCarsE,CPopulation::m_LoadedGangCars,CLoadedCarGroup[10],,506,,,0
0xC0EC22,,_ZN11CPopulation22bZoneChangeHasHappenedE,CPopulation::bZoneChangeHasHappened,,,1,,,0
0xC0EC23,,_ZN11CPopulation24m_CountDownToPedsAtStartE,CPopulation::m_CountDownToPedsAtStart,,,1,,,0
0xC0EC24,,_ZN11CPopulation20ms_nTotalMissionPedsE,CPopulation::ms_nTotalMissionPeds,,,1,,,0
0xC0EC28,,_ZN11CPopulation13ms_nTotalPedsE,CPopulation::ms_nTotalPeds,,,1,,,0
0xC0EC2C,,_ZN11CPopulation17ms_nTotalGangPedsE,CPopulation::ms_nTotalGangPeds,,,1,,,0
0xC0EC30,,_ZN11CPopulation16ms_nTotalCivPedsE,CPopulation::ms_nTotalCivPeds,,,1,,,0
0xC0EC34,,_ZN11CPopulation25ms_nTotalCarPassengerPedsE,CPopulation::ms_nTotalCarPassengerPeds,,,1,,,0
0xC0EC38,,_ZN11CPopulation14ms_nNumDealersE,CPopulation::ms_nNumDealers,,,1,,,0
0xC0EC3C,,_ZN11CPopulation11ms_nNumGangE,CPopulation::ms_nNumGang,,,1,,,0
0xC0EC64,,_ZN11CPopulation16ms_nNumEmergencyE,CPopulation::ms_nNumEmergency,,,1,,,0
0xC0EC68,,_ZN11CPopulation10ms_nNumCopE,CPopulation::ms_nNumCop,,,1,,,0
0xC0EC6C,,_ZN11CPopulation16ms_nNumCivFemaleE,CPopulation::ms_nNumCivFemale,,,1,,,0
0xC0EC70,,_ZN11CPopulation14ms_nNumCivMaleE,CPopulation::ms_nNumCivMale,,,1,,,0
0xC0EC78,,_ZN11CPopulation17m_nNumCarsInGroupE,CPopulation::m_nNumCarsInGroup,__int16[34],,68,,,0
0xC0ECC0,,_ZN11CPopulation17m_nNumPedsInGroupE,CPopulation::m_nNumPedsInGroup,__int16[60],,120,,,0
0xC0ED38,,_ZN11CPopulation11m_CarGroupsE,CPopulation::m_CarGroups,__int16[34][23],,1568,,,0
0xC0F358,,_ZN11CPopulation11m_PedGroupsE,CPopulation::m_PedGroups,WORD[57][21],,2394,,,0
0xC0FCB2,,_ZN11CPopulation30m_bDontCreateRandomGangMembersE,CPopulation::m_bDontCreateRandomGangMembers,,,1,,,0
0xC0FCB3,,_ZN11CPopulation30m_bOnlyCreateRandomGangMembersE,CPopulation::m_bOnlyCreateRandomGangMembers,,,1,,,0
0xC0FCB4,,_ZN11CPopulation23m_bDontCreateRandomCopsE,CPopulation::m_bDontCreateRandomCops,,,1,,,0
0xC0FCB5,,_ZN11CPopulation23m_bMoreCarsAndFewerPedsE,CPopulation::m_bMoreCarsAndFewerPeds,,,1,,,0
0xC0FCB6,,_ZN11CPopulation16bInPoliceStationE,CPopulation::bInPoliceStation,,,1,,,0
0xC0FCB8,,_ZN11CPopulation16NumMiamiViceCopsE,CPopulation::NumMiamiViceCops,,,1,,,0
0xC0FCBC,,_ZN11CPopulation16CurrentWorldZoneE,CPopulation::CurrentWorldZone,,,1,,,0
0xC10820,,g_boneNodeMan,g_boneNodeMan,BoneNodeManager_c,,19468,,,0
0xC15448,,g_ikChainMan,g_ikChainMan,,,1,,,0
0xC16138,,_ZN19CGenericGameStorage15ms_SlotSaveDateE,CGenericGameStorage::ms_SlotSaveDate,char[8][70],,560,,,0
0xC16368,,_ZN19CGenericGameStorage15ms_SlotFileNameE,CGenericGameStorage::ms_SlotFileName,char[8][260],,2080,,,0
0xC16DB8,,_saveFileName,_saveFileName,char[],,256,,,0
0xC16EDC,,JustLoadedDontFadeInYet,JustLoadedDontFadeInYet,,,1,,,0
0xC16EDD,,StillToFadeOut,StillToFadeOut,,,1,,,0
0xC16EE8,,_saveBuffer,_saveBuffer,void *,,4,,,0
0xC16EEC,,length,length,int,,4,,,0
0xC16EF0,,_saveFileHandle,_saveFileHandle,FILE *,,4,,,0
0xC16EFC,,_ZN19CGenericGameStorage10ms_bFailedE,CGenericGameStorage::ms_bFailed,,,1,,,0
0xC16F18,,DefaultPCSaveFileName,DefaultPCSaveFileName,char[],,260,,,0
0xC17034,,PcSaveHelper,PcSaveHelper,,,1,,,0
0xC17038,,Scene,Scene,CScene,,8,,,0
0xC17040,,RsGlobal,RsGlobal,RsGlobalType,,60,,,0
0xC1707C,,_PresetViews,_PresetViews,RwV3d *,,4,,,0
0xC17080,,_NumPresetViews,_NumPresetViews,,,1,,,0
0xC170D0,,_ZN16CTaskSimpleFight12m_aComboDataE,CTaskSimpleFight::m_aComboData,CMeleeInfo[12],,1632,,,0
0xC177D0,,HitLevelsInfo,HitLevelsInfo,CVector,,12,,,0
0xC17824,,_ZN16CTaskSimpleFight17m_sStrikeColModelE,CTaskSimpleFight::m_sStrikeColModel,CColModel,,48,,,0
0xC17854,,_ZN16CTaskSimpleFight16m_sStrikeColDataE,CTaskSimpleFight::m_sStrikeColData,,,1,,,0
0xC178F0,,_taskSequences,_taskSequences,,,1,,,0
0xC18CE4,,a4,a4,int,,4,,,0
0xC18DB8,,_?patrolRoutes,_?patrolRoutes,,,1,,,0
0xC19518,,_ZN16CTaskSimpleClimb16ms_ClimbColModelE,CTaskSimpleClimb::ms_ClimbColModel,CColModel,,48,,,0
0xC19548,,_ZN16CTaskSimpleClimb18ms_StandupColModelE,CTaskSimpleClimb::ms_StandupColModel,CColModel,,48,,,0
0xC19578,,_ZN16CTaskSimpleClimb16ms_VaultColModelE,CTaskSimpleClimb::ms_VaultColModel,CColModel,,48,,,0
0xC195A8,,_ZN16CTaskSimpleClimb19ms_FindEdgeColModelE,CTaskSimpleClimb::ms_FindEdgeColModel,CColModel,,48,,,0
0xC195D8,,gJetBallOffset,gJetBallOffset,RwV3d,,12,,,0
0xC195E8,,m1,m1,CMatrix,,72,,,0
0xC197A4,,_ZN6CCover11m_NumPointsE,CCover::m_NumPoints,,,1,,,0
0xC197C8,,_ZN6CCover9m_aPointsE,CCover::m_aPoints,CCoverPoint[100],,2800,,,0
0xC1A2B8,,_ZN6CCover26m_ListOfProcessedBuildingsE,CCover::m_ListOfProcessedBuildings,CPtrList,,4,,,0
0xC1A570,,_ZN9CMessages14PreviousBriefsE,CMessages::PreviousBriefs,PreviousBrief[20],,640,,,0
0xC1A7F0,,_ZN9CMessages13BriefMessagesE,CMessages::BriefMessages,Message[8],,384,,,0
0xC1A970,,_ZN9CMessages11BIGMessagesE,CMessages::BIGMessages,BigMessage[7],,1344,,,0
0xC1AEB8,,GxtErrorString,GxtErrorString,,,1,,,0
0xC1AED8,,gGxtString2,gGxtString2,char[],,552,,,0
0xC1B100,,gGxtString,gGxtString,char[],,552,,,0
0xC1B340,,TheText,TheText,CText,,2704,,,0
0xC1BFD0,,_ZN11CAutomobile16m_sAllTaxiLightsE,CAutomobile::m_sAllTaxiLights,,,1,,,0
0xC1BFD8,,renderLicensePlateTexture,renderLicensePlateTexture,RwTexture *,,4,,,0
0xC1BFF8,,aAutomobileColPoints,aAutomobileColPoints,CColPoint,,528,,,0
0xC1C208,,TIGER_GUN_POS,TIGER_GUN_POS,RwV3d,,12,,,0
0xC1C280,,aBikeColPoints,aBikeColPoints,CColPoint,,1408,,,0
0xC1C890,,mod_Buoyancy,mod_Buoyancy,,,1,,,0
0xC1C960,,_ZN5CHeli26TestForNewRandomHelisTimerE,CHeli::TestForNewRandomHelisTimer,,,1,,,0
0xC1C964,,_ZN5CHeli6pHelisE,CHeli::pHelis,CHeli *,,8,,,0
0xC1C96C,,_ZN5CHeli20NumberOfSearchLightsE,CHeli::NumberOfSearchLights,,,1,,,0
0xC1C970,,_ZN5CHeli18bHeliControlsCheatE,CHeli::bHeliControlsCheat,,,1,,,0
0xC1C990,,_ZN5CHeli16HeliSearchLightsE,CHeli::HeliSearchLights,tHeliLight[4],,304,,,0
0xC1CAD8,,dwModelId,dwModelId,signed int,,4,,,0
0xC1CADC,,_ZN6CPlane15GenPlane_StatusE,CPlane::GenPlane_Status,,,1,,,0
0xC1CAE0,,_ZN6CPlane26GenPlane_LastTimeGeneratedE,CPlane::GenPlane_LastTimeGenerated,,,1,,,0
0xC1CB40,,cTransmission__currentVehicleSpeed,cTransmission__currentVehicleSpeed,float,,4,,,0
0xC1CC00,,_ZN8CVehicle24bDisableRemoteDetonationE,CVehicle::bDisableRemoteDetonation,,,1,,,0
0xC1CC01,,_ZN8CVehicle33bDisableRemoteDetonationOnContactE,CVehicle::bDisableRemoteDetonationOnContact,,,1,,,0
0xC1CC02,,_ZN8CVehicle22m_bEnableMouseSteeringE,CVehicle::m_bEnableMouseSteering,bool,,1,,,0
0xC1CC03,,_ZN8CVehicle20m_bEnableMouseFlyingE,CVehicle::m_bEnableMouseFlying,bool,,1,,,0
0xC1CC04,,_ZN8CVehicle19m_nLastControlInputE,CVehicle::m_nLastControlInput,,,1,,,0
0xC1CC08,,_ZN8CVehicle20m_aSpecialColVehicleE,CVehicle::m_aSpecialColVehicle,CColModel *[4],,16,,,0
0xC1CC18,,_ZN8CVehicle24ms_forceVehicleLightsOffE,CVehicle::ms_forceVehicleLightsOff,,,1,,,0
0xC1CC19,,_ZN8CVehicle29s_bPlaneGunsEjectShellCasingsE,CVehicle::s_bPlaneGunsEjectShellCasings,,,1,,,0
0xC1CC78,,_ZN8CVehicle18m_aSpecialColModelE,CVehicle::m_aSpecialColModel,CColModel[4],,192,,,0
0xC1CDC0,,_ZN21CVehicleAnimGroupData19m_vehicleAnimGroupsE,CVehicleAnimGroupData::m_vehicleAnimGroups,CAnimGroup::Test[30],,4440,,,0
0xC1DF30,,g_waterCreatureMan,g_waterCreatureMan,,,1,,,0
0xC215F0,,NumWaterZonePolys,NumWaterZonePolys,,,1,,,0
0xC215F8,,WaterZonePolys,WaterZonePolys,,,1,,,0
0xC21B70,,WaterZones,WaterZones,__int16[144],,288,,,0
0xC21C90,,WaterQuads,WaterQuads,CWaterQuad[301],,3010,,,0
0xC22854,,WaterTriangles,WaterTriangles,CWaterTriangle[6],,48,,,0
0xC22884,,NumWaterTriangles,NumWaterTriangles,,,1,,,0
0xC22888,,NumWaterQuads,NumWaterQuads,,,1,,,0
0xC2288C,,NumWaterVertices,NumWaterVertices,,,1,,,0
0xC22894,,_ZN11CWaterLevel14m_CurrentFlowYE,CWaterLevel::m_CurrentFlowY,,,1,,,0
0xC2289C,,_ZN11CWaterLevel21m_CurrentDesiredFlowYE,CWaterLevel::m_CurrentDesiredFlowY,,,1,,,0
0xC228A0,,_ZN11CWaterLevel21m_nWaterConfigurationE,CWaterLevel::m_nWaterConfiguration,,,1,,,0
0xC228A8,,waterclear256Raster,waterclear256Raster,RwRaster *,,4,,,0
0xC228AC,,_texWaterclear256,_texWaterclear256,RwTexture *,,4,,,0
0xC228B0,,seabd32Raster,seabd32Raster,RwRaster *,,4,,,0
0xC228B4,,_texSeabd32,_texSeabd32,RwTexture *,,4,,,0
0xC228B8,,waterwakeRaster,waterwakeRaster,RwRaster *,,4,,,0
0xC228BC,,_texWaterwake,_texWaterwake,RwTexture *,,4,,,0
0xC22910,,WaterVertices,WaterVertices,CWaterVertex *[1021],,18560,,,0
0xC278F8,,_vertices,_vertices,RxObjSpace3dVertex[],,144,,,0
0xC27988,,muIndices,muIndices,unsigned __int16[6],,12,,,0
0xC27994,,_ZN5CBoat26apFrameWakeGeneratingBoatsE,CBoat::apFrameWakeGeneratingBoats,CBoat *[4],,16,,,0
0xC279D0,,_ZN17CTheCarGenerators34GenerateEvenIfPlayerIsCloseCounterE,CTheCarGenerators::GenerateEvenIfPlayerIsCloseCounter,,,1,,,0
0xC279D1,,_ZN17CTheCarGenerators14ProcessCounterE,CTheCarGenerators::ProcessCounter,,,1,,,0
0xC279D4,,_ZN17CTheCarGenerators18NumOfCarGeneratorsE,CTheCarGenerators::NumOfCarGenerators,,,1,,,0
0xC279D8,,_ZN17CTheCarGenerators21m_SpecialPlateHandlerE,CTheCarGenerators::m_SpecialPlateHandler,CSpecialPlateHandler,,244,,,0
0xC27AD0,,_ZN17CTheCarGenerators17CarGeneratorArrayE,CTheCarGenerators::CarGeneratorArray,,,1,,,0
0xC2B9C4,,handling,handling,HandlingDataType,,50728,,,0
0xC37FFC,,_ZN6CTrain14GenTrain_TrackE,CTrain::GenTrain_Track,int,,4,,,0
0xC38000,,_ZN6CTrain20GenTrain_TrainConfigE,CTrain::GenTrain_TrainConfig,int,,4,,,0
0xC38004,,_ZN6CTrain18GenTrain_DirectionE,CTrain::GenTrain_Direction,,,1,,,0
0xC38008,,_ZN6CTrain23GenTrain_GenerationNodeE,CTrain::GenTrain_GenerationNode,int,,4,,,0
0xC3800C,,_ZN6CTrain15GenTrain_StatusE,CTrain::GenTrain_Status,,,1,,,0
0xC38010,,_ZN6CTrain20bDisableRandomTrainsE,CTrain::bDisableRandomTrains,,,1,,,0
0xC38014,,NumTrackNodes,NumTrackNodes,int[4],,16,,,0
0xC38024,,pTrackNodes,pTrackNodes,CTrainNode *[4],,16,,,0
0xC38034,,StationDist,StationDist,float[6],,24,,,0
0xC38070,,_ZN17CPlantSurfPropMgr16m_SurfPropPtrTabE,CPlantSurfPropMgr::m_SurfPropPtrTab,,,1,,,0
0xC38338,,_ZN17CPlantSurfPropMgr13m_SurfPropTabE,CPlantSurfPropMgr::m_SurfPropTab,,,1,,,0
0xC39ED4,,_ZN17CPlantSurfPropMgr25m_countSurfPropsAllocatedE,CPlantSurfPropMgr::m_countSurfPropsAllocated,,,1,,,0
0xC39EE0,,g_pedQueues,g_pedQueues,,,1,,,0
0xC3A120,,_ZN18CScripted2dEffects20ScriptReferenceIndexE,CScripted2dEffects::ScriptReferenceIndex,,,1,,,0
0xC3A1A0,,_ZN18CScripted2dEffects12ms_activatedE,CScripted2dEffects::ms_activated,,,1,,,0
0xC3A1E0,,g2dEffectPluginOffset,g2dEffectPluginOffset,,,1,,,0
0xC3AB00,,_ZN18CScripted2dEffects10ms_effectsE,CScripted2dEffects::ms_effects,tEffectPedAttractor[64],,4096,,,0
0xC3E000,,gpCoronaTexture,gpCoronaTexture,RwTexture *,,40,,,0
0xC3E028,,_ZN8CCoronas10SunScreenXE,CCoronas::SunScreenX,,,1,,,0
0xC3E02C,,_ZN8CCoronas10SunScreenYE,CCoronas::SunScreenY,,,1,,,0
0xC3E030,,_ZN8CCoronas18SunBlockedByCloudsE,CCoronas::SunBlockedByClouds,,,1,,,0
0xC3E034,,_ZN8CCoronas28bChangeBrightnessImmediatelyE,CCoronas::bChangeBrightnessImmediately,,,1,,,0
0xC3E038,,_ZN8CCoronas10NumCoronasE,CCoronas::NumCoronas,,,1,,,0
0xC3E058,,_ZN8CCoronas8aCoronasE,CCoronas::aCoronas,CRegisteredCorona[],,3840,,,0
0xC3EF5C,,_ZN18CCustomCarPlateMgr11pCharsetTexE,CCustomCarPlateMgr::pCharsetTex,RwTexture *,,4,,,0
0xC3EF60,,_ZN18CCustomCarPlateMgr16pPlatebackTexTabE,CCustomCarPlateMgr::pPlatebackTexTab,RwTexture *[3],,12,,,0
0xC3EF6C,,_ZN18CCustomCarPlateMgr15pPalette1555TabE,CCustomCarPlateMgr::pPalette1555Tab,int[],,12,,,0
0xC3EF78,,pCharsetLockedData,pCharsetLockedData,char *,,4,,,0
0xC3EF7C,,CurrentLicensePlateMaterial,CurrentLicensePlateMaterial,RpMaterial *,,4,,,0
0xC3EF80,,CurrentLicensePlateType,CurrentLicensePlateType,,,1,,,0
0xC3EF84,,_ZN18CCustomRoadsignMgr11pCharsetTexE,CCustomRoadsignMgr::pCharsetTex,RwTexture *,,4,,,0
0xC3EF88,,RoadsignRasterLockedData,RoadsignRasterLockedData,,,1,,,0
0xC3EF98,,_ZN5CDraw15ms_fLODDistanceE,CDraw::ms_fLODDistance,,,1,,,0
0xC3EF9C,,_ZN5CDraw12ms_fFarClipZE,CDraw::ms_fFarClipZ,,,1,,,0
0xC3EFA0,,_ZN5CDraw13ms_fNearClipZE,CDraw::ms_fNearClipZ,,,1,,,0
0xC3EFA4,,_ZN5CDraw15ms_fAspectRatioE,CDraw::ms_fAspectRatio,,,1,,,0
0xC3EFA8,,_ZN5CDraw7FadeRedE,CDraw::FadeRed,,,1,,,0
0xC3EFA9,,_ZN5CDraw9FadeGreenE,CDraw::FadeGreen,,,1,,,0
0xC3EFAA,,_ZN5CDraw8FadeBlueE,CDraw::FadeBlue,,,1,,,0
0xC3EFAB,,_ZN5CDraw9FadeValueE,CDraw::FadeValue,,,1,,,0
0xC3F03C,,_ZN11CPlayerSkin9m_txdSlotE,CPlayerSkin::m_txdSlot,int,,4,,,0
0xC3F040,,clump,clump,RpClump *,,4,,,0
0xC3F048,,angle,angle,float,,4,,,0
0xC3F050,,_ZN12CPointLights21aCachedMapReadResultsE,CPointLights::aCachedMapReadResults,float[],,128,,,0
0xC3F0D0,,_ZN12CPointLights9NumLightsE,CPointLights::NumLights,,,1,,,0
0xC3F0D4,,_ZN12CPointLights15NextCachedValueE,CPointLights::NextCachedValue,int,,4,,,0
0xC3F0E0,,_ZN12CPointLights7aLightsE,CPointLights::aLights,,,1,,,0
0xC3F6E0,,_ZN12CPointLights15aCachedMapReadsE,CPointLights::aCachedMapReads,CVector[32],,384,,,0
0xC3F860,,prevDayLightingState,prevDayLightingState,,,1,,,0
0xC400D8,,cc_vertices,cc_vertices,,,1,,,0
0xC402B0,,_randomRaster,_randomRaster,RwRaster *,,4,,,0
0xC402B4,,_ZN12CPostEffects14m_bGrainEnableE,CPostEffects::m_bGrainEnable,,,1,,,0
0xC402B8,,_ZN12CPostEffects14m_bNightVisionE,CPostEffects::m_bNightVision,,,1,,,0
0xC402B9,,_ZN12CPostEffects17m_bInfraredVisionE,CPostEffects::m_bInfraredVision,,,1,,,0
0xC402BA,,_ZN12CPostEffects13m_bHeatHazeFXE,CPostEffects::m_bHeatHazeFX,,,1,,,0
0xC402C4,,_ZN12CPostEffects17m_bDarknessFilterE,CPostEffects::m_bDarknessFilter,,,1,,,0
0xC402C5,,_ZN12CPostEffects7m_bCCTVE,CPostEffects::m_bCCTV,,,1,,,0
0xC402C8,,g_dwBlurLevelImm,g_dwBlurLevelImm,float,,4,,,0
0xC402CC,,pe_bRadiosity,pe_bRadiosity,,,1,,,0
0xC402CF,,bSkipPostProcess,bSkipPostProcess,,,1,,,0
0xC402D0,,_ZN12CPostEffects22m_bSavePhotoFromScriptE,CPostEffects::m_bSavePhotoFromScript,,,1,,,0
0xC402D8,,_ZN12CPostEffects18pRasterFrontBufferE,CPostEffects::pRasterFrontBuffer,RwRaster *,,4,,,0
0xC40314,,_ZN12CPostEffects18m_RadiosityPixelsXE,CPostEffects::m_RadiosityPixelsX,,,1,,,0
0xC40350,,g_realTimeShadowMan,g_realTimeShadowMan,CShadowManager,,84,,,0
0xC403D8,,_ZN8CShadows15pEmptyBunchListE,CShadows::pEmptyBunchList,CPolyBunch *,,4,,,0
0xC403DC,,_ZN8CShadows25ShadowsStoredToBeRenderedE,CShadows::ShadowsStoredToBeRendered,,,1,,,0
0xC403E0,,gpShadowCarTex,gpShadowCarTex,RwTexture *,,4,,,0
0xC403E4,,gpShadowPedTex,gpShadowPedTex,RwTexture *,,4,,,0
0xC403E8,,gpShadowHeliTex,gpShadowHeliTex,RwTexture *,,4,,,0
0xC403EC,,gpShadowBikeTex,gpShadowBikeTex,RwTexture *,,4,,,0
0xC403F0,,gpShadowBaronTex,gpShadowBaronTex,RwTexture *,,4,,,0
0xC403F4,,gpShadowExplosionTex,gpShadowExplosionTex,RwTexture *,,4,,,0
0xC403F8,,gpShadowHeadLightsTex,gpShadowHeadLightsTex,RwTexture *,,4,,,0
0xC403FC,,gpShadowHeadLightsTex2,gpShadowHeadLightsTex2,RwTexture *,,4,,,0
0xC40400,,gpBloodPoolTex,gpBloodPoolTex,RwTexture *,,4,,,0
0xC40404,,gpHandManTex,gpHandManTex,RwTexture *,,4,,,0
0xC40408,,gpCrackedGlassTex,gpCrackedGlassTex,RwTexture *,,4,,,0
0xC4040C,,gpPostShadowTex,gpPostShadowTex,RwTexture *,,4,,,0
0xC40410,,_ZN12RenderBuffer17IndicesToBeStoredE,RenderBuffer::IndicesToBeStored,,,1,,,0
0xC40414,,_ZN12RenderBuffer18VerticesToBeStoredE,RenderBuffer::VerticesToBeStored,,,1,,,0
0xC40430,,_ZN8CShadows15asShadowsStoredE,CShadows::asShadowsStored,CRegisteredShadow[48],,2496,,,0
0xC40DF0,,_ZN8CShadows12aPolyBunchesE,CShadows::aPolyBunches,CPolyBunch[360],,37440,,,0
0xC4A030,,_ZN8CShadows14aStaticShadowsE,CShadows::aStaticShadows,CStaticShadow[48],,3072,,,0
0xC4AC30,,_ZN8CShadows17aPermanentShadowsE,CShadows::aPermanentShadows,CPermanentShadow[48],,2688,,,0
0xC4B6B0,,MAX_DISTANCE_PED_SHADOWS_SQR,MAX_DISTANCE_PED_SHADOWS_SQR,float,,4,,,0
0xC4B8C8,,m_ShadowRenderFlags,m_ShadowRenderFlags,,,1,,,0
0xC4B8D0,,_ZN7CSprite21m_fRecipNearClipPlaneE,CSprite::m_fRecipNearClipPlane,,,1,,,0
0xC4B8D4,,_ZN7CSprite15m_f2DFarScreenZE,CSprite::m_f2DFarScreenZ,,,1,,,0
0xC4B8D8,,_ZN7CSprite16m_f2DNearScreenZE,CSprite::m_f2DNearScreenZ,,,1,,,0
0xC4B8E0,,vertices,vertices,RwD3D9Vertex,,28,,,0
0xC4B950,,TempBufferVerticesStored,TempBufferVerticesStored,_DWORD,,4,,,0
0xC4B954,,TempBufferIndicesStored,TempBufferIndicesStored,_DWORD,,4,,,0
0xC4B958,,TempBufferRenderIndexList,TempBufferRenderIndexList,WORD[4096],,8192,,,0
